         *         *         *    52.540    66.320    72.240    46.631     4.496    49.303     3.785     0.014     0.034     0.312     0.000     0.641     0.000     5.000
         *         *         *    54.270    63.190         *    48.230     3.176    48.882     3.063     0.091     0.103     0.063     0.000     0.743     0.000     5.000
         *         *         *    82.020         *         *    69.122     3.420    70.910     3.126     0.249     0.000     0.034     0.000     0.004     0.713     6.000
         *         *         *    64.640    68.590    68.710    55.816     2.889    57.004     2.732     0.726     0.001     0.018     0.000     0.254     0.002     1.000
    48.910    50.450    54.220    68.420    67.320    62.000    50.328     3.174    50.399     3.111     0.050     0.019     0.026     0.000     0.905     0.000     5.000
    66.490    76.290    76.360         *    81.330         *    69.821     2.958    70.480     2.819     0.319     0.000     0.000     0.000     0.000     0.680     6.000
         *         *         *    41.330    39.360    48.160    38.289     1.346    36.509     2.217     0.000     0.502     0.000     0.492     0.006     0.000     2.000
    49.260         *         *         *         *         *    49.686     2.694    49.425     2.935     0.230     0.187     0.034     0.047     0.501     0.001     5.000
    50.640         *         *         *    58.570    79.120    48.451     3.943    45.993     5.198     0.053     0.303     0.342     0.000     0.302     0.000     3.000
    63.890    70.260    68.140    74.800    82.210         *    64.184     3.987    64.842     3.960     0.472     0.000     0.000     0.000     0.001     0.527     6.000
         *         *         *    70.100    67.120         *    56.813     2.914    59.109     2.565     0.648     0.001     0.062     0.000     0.287     0.002     1.000
         *         *         *    52.370    63.860    66.220    47.795     3.438    48.531     3.291     0.030     0.064     0.069     0.000     0.837     0.000     5.000
    56.610         *         *         *    58.410         *    52.269     2.024    51.931     2.192     0.218     0.069     0.001     0.000     0.712     0.000     5.000
    45.460    43.820    43.400    50.200    54.300         *    43.324     2.482    43.321     2.311     0.008     0.715     0.002     0.005     0.270     0.000     2.000
    44.380    46.800    56.550         *    54.980    50.660    45.230     2.124    44.854     2.171     0.023     0.770     0.001     0.005     0.201     0.000     2.000
         *         *         *    59.120    65.930    66.200    51.786     3.006    51.016     3.086     0.370     0.011     0.026     0.000     0.593     0.000     5.000
         *         *         *    70.430         *         *    59.093     3.274    60.289     3.177     0.751     0.001     0.036     0.000     0.131     0.081     1.000
    41.090    50.060    63.470         *    63.580    64.410    47.525     3.651    47.955     3.497     0.055     0.025     0.084     0.000     0.836     0.000     5.000
    65.040         *         *         *         *         *    62.177     2.929    61.649     2.875     0.667     0.001     0.000     0.000     0.097     0.235     1.000
         *         *         *    62.230    60.430    58.250    51.272     2.197    50.410     2.311     0.283     0.078     0.015     0.000     0.624     0.000     5.000
    62.860    71.400    72.100    78.000    73.450    79.320    65.789     2.657    65.518     2.731     0.753     0.000     0.000     0.000     0.008     0.239     1.000
