CASENUM,COHORT,AB39A,GA32A,KA46A,AB39B,AB39C,AB39D,AB39E,AB39F,AB39G,AB39H,GA32H,KA46H,AB39I,GA32I,KA46I,AB39J,AB39K,GA32K,KA46K,AB39L,GA32L,KA46L,AB39M,GA33A,KA47A,AB39N,AB39O,AB39P,AB39Q,AB39R,AB39S,AB39T,GA33H,KA47H,AB39U,GA33I,KA47I,AB39V,AB39W,GA33K,KA47K,AB39X,GA33L,KA47L,SCIENCEG7,SCIG8,SCIG11,MTH7,SCI7,SCI8,MOTHED,FATHED,PEDUC,PEDUC3,RSEDAN,RSEDAN6,RSEDAN5,RBACC,RMAJFIRST,RMAJFIRST2,RMAJLAST2,RMAJLAST,RGRADMAJ,RGRADMAJ10,RSTEMM,RSTEMMX,RSTEMMB,RSTEMMA,WEIGHT7,WEIGHT8,WEIGHT9,WEIGHT10,WEIGHT11,WEIGHT12,WEIGHTP1,WEIGHTP2,WEIGHTP4,WGT12A,WEIGHTR,GENDER,RACETH3,RACETH,MINORITY,STEM,STEMSUP,ENGINEER,MATHG7,MATHG8,MATHG10,MATHG11,MATHG12,FEMALE
1730,2,0,0,0,4,4,4,3,2,3,0,0,1,0,1,1,3,1,1,1,0,0,1,0,0,0,4,4,4,3,2,3,0,0,0,0,0,0,4,0,0,0,0,0,0,52.13,58.22,65.25,3,1,1,2,1,2,1,13,4,3,1,8,0,0,8,0,0,0,22,1,1,1.3125,1.249,1.2959,1.2931,1.5405,1.4909,1.3549,0,0,1.3752,1.28,1,3,3,0,0,0,0,61.99,63.86,62.71,66.48,69.11,1
5280,2,1,1,1,2,1,5,5,-98,5,1,1,1,1,1,1,5,0,1,1,1,1,1,0,1,0,4,3,5,5,1,5,0,0,0,0,1,0,5,0,0,0,0,0,0,46.7,49.73,64.78,3,1,1,2,3,3,3,4,2,1,0,10,0,0,0,0,0,0,32,1,1,1.3125,1.249,1.2959,1.2931,1.5405,1.4909,0,0,0,1.3752,1.28,1,3,3,0,0,0,0,60.09,62.21,63.67,67.68,69.66,1
2204,2,1,0,NA,2,2,5,2,1,4,1,0,NA,1,1,NA,4,1,1,NA,1,0,NA,1,1,NA,2,3,5,5,1,4,1,1,NA,1,1,NA,5,1,1,NA,1,0,NA,63.32,62.04,9999,3,1,1,2,3,3,3,15,5,4,1,9,0,0,9,0,9,0,25,1,1,1.3125,1.249,1.2959,1.2931,1.5405,1.4909,1.3549,0,0,1.3752,1.28,1,3,3,0,0,0,0,58.98,60.26,65.77,9999,9999,1
6715,2,0,0,0,2,2,5,2,2,4,1,1,1,0,1,0,5,1,0,1,0,1,1,0,1,NA,4,3,5,4,1,5,0,0,NA,0,0,NA,5,1,0,NA,0,0,NA,47.52,58.92,65.43,3,1,1,2,1,2,1,13,4,3,1,6,0,0,6,0,0,0,32,1,1,1.3125,1.249,1.2959,1.2931,1.5405,1.4909,0,0,0,1.3752,1.28,1,1,1,1,0,0,0,57.98,60.38,68.85,81.31,78.24,1
6821,2,1,1,1,2,2,5,3,2,4,1,0,0,1,1,1,5,1,0,0,1,0,0,1,0,0,2,4,5,4,4,4,1,0,0,1,0,0,5,0,0,0,1,0,0,45.82,9999,44.05,2,1,1,3,2,3,3,14,4,3,1,8,0,0,8,0,0,0,31,1,1,1.3125,1.249,1.2959,1.2931,1.5405,1.4909,1.3549,0,0,1.3752,1.35,2,3,3,0,0,0,0,47.49,54.07,56.32,70.29,9999,0
2041,2,1,1,1,1,2,3,4,4,5,1,1,1,1,1,1,2,1,1,0,1,0,1,1,1,1,2,1,3,2,4,3,1,1,1,1,1,1,3,1,1,0,1,0,1,46.47,44.91,57.91,2,1,1,1,1,1,1,9,3,2,0,10,0,0,0,0,0,0,24,2,2,1.3125,1.249,1.2959,1.2931,1.5405,1.4909,1.3549,0,0,1.3752,1.35,2,3,3,0,0,1,0,55.03,57.01,54.26,64.47,68.9,0
4888,2,1,1,1,3,2,5,4,3,4,1,1,0,1,0,0,3,1,0,0,1,1,1,1,1,1,1,1,5,5,5,5,1,1,0,1,0,1,5,0,0,0,1,1,1,72.12,74.12,9999,2,1,1,2,2,2,1,15,5,4,1,3,1,1,3,0,9,0,19,1,2,1.3125,1.249,1.2959,1.2931,1.5405,1.4909,1.3549,0,0,1.3752,1.35,2,2,2,1,0,1,0,66.3,63.01,82.49,9999,91.44,0
6611,2,1,0,0,2,2,4,4,1,5,1,1,1,1,1,1,5,1,0,1,1,1,1,1,1,0,2,2,5,4,1,4,0,0,0,1,0,1,5,0,0,0,0,0,0,64.52,64.01,71.76,2,1,1,2,2,2,1,5,2,1,0,10,0,0,0,0,0,0,22,1,1,1.3125,1.249,1.2959,1.2931,1.5405,1.4909,1.3549,0,0,1.3752,1.28,1,3,3,0,0,0,0,50.04,57.37,9999,62.34,66.01,1
6800,2,0,1,0,2,2,4,4,2,4,1,1,0,0,0,1,4,1,0,0,1,0,0,0,0,0,2,2,3,4,2,4,0,0,0,0,0,0,3,0,0,0,0,0,0,49.84,54.9,59.56,2,1,1,1,4,4,4,11,4,3,1,10,0,0,10,0,0,0,22,1,1,1.3125,1.249,1.2959,1.2931,1.5405,1.4909,1.3549,0,0,1.3752,1.28,1,1,1,1,0,0,0,50.1,50.22,55.21,60.35,59.19,1
6469,2,1,1,1,3,1,4,4,1,1,1,1,1,NA,1,1,4,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,1,1,1,0,1,1,-98,1,1,1,1,1,1,44.85,47.1,60.37,2,1,1,1,2,2,1,3,2,1,0,10,0,0,0,0,0,0,31,1,1,1.3125,1.249,1.2959,1.2931,1.5405,1.4909,1.3549,0,0,1.3752,1.35,2,3,3,0,0,0,0,46.64,51.8,54.22,62.72,61.16,0
6115,2,1,NA,NA,1,1,5,5,4,5,0,NA,NA,0,NA,NA,5,1,NA,NA,1,NA,NA,1,NA,NA,1,1,5,5,2,5,1,NA,NA,1,NA,NA,5,0,NA,NA,1,NA,NA,44.33,39.1,9999,2,1,1,5,2,5,4,5,2,1,0,9,0,0,0,0,0,0,32,1,1,1.3125,1.249,1.2959,0,0,0,0,0,0,0,1.28,1,1,1,1,0,0,0,40.12,51.42,9999,9999,9999,1
3803,2,1,1,1,1,1,5,5,5,5,1,0,0,0,0,1,5,1,0,1,1,0,1,0,0,1,5,5,5,5,1,2,NA,0,0,1,0,1,5,0,0,1,0,0,1,40.04,9999,57.8,2,1,1,2,1,2,1,4,2,1,0,10,0,0,0,0,0,0,32,1,1,1.3125,1.249,1.2959,1.2931,1.5405,1.4909,1.3549,0,0,1.3752,1.28,1,3,3,0,0,0,0,55.69,58.75,9999,64.03,64.75,1
4168,2,0,0,0,3,2,4,4,2,4,0,0,0,0,0,0,4,1,0,0,1,0,0,1,1,0,2,2,4,4,4,4,0,0,0,0,0,0,4,0,0,0,0,0,0,52.05,56.05,60.7,2,1,1,2,-99,2,1,3,2,1,0,10,0,0,0,0,0,0,22,1,1,1.3125,1.249,1.2959,1.2931,1.5405,1.4909,1.3549,0,0,1.3752,1.35,2,3,3,0,0,0,0,47.3,47.04,36.89,58.45,57.4,0
4618,2,1,1,NA,2,2,2,2,2,2,1,1,NA,1,1,NA,2,1,1,NA,1,1,NA,1,1,NA,2,3,2,1,4,2,0,1,NA,1,1,NA,2,1,1,NA,1,1,NA,40.66,39.83,9999,2,1,1,2,2,2,1,8,2,1,0,10,0,0,0,0,0,0,22,1,1,1.3125,1.249,1.2959,1.2931,0,0,1.3549,0,0,1.3752,1.35,2,3,3,0,0,0,0,49.28,48.62,31.45,9999,9999,0
5374,2,1,NA,NA,1,1,3,5,4,5,1,NA,NA,1,NA,NA,4,1,NA,NA,1,NA,NA,1,NA,NA,2,2,2,4,4,4,0,NA,NA,0,NA,NA,2,0,NA,NA,0,NA,NA,41.1,9999,9999,2,1,1,2,4,4,4,8,2,1,0,10,0,0,0,0,0,0,32,1,1,1.3125,1.249,0,0,0,0,0,0,0,0,1.28,1,2,2,1,0,0,0,44.11,49.91,9999,9999,9999,1
5353,2,1,1,NA,2,2,5,3,1,4,0,1,NA,1,1,NA,4,1,1,NA,1,1,NA,1,1,NA,2,2,4,4,2,4,0,0,NA,1,0,NA,4,NA,0,NA,0,0,NA,59.61,66.37,68.94,2,1,1,2,2,2,1,13,4,3,1,8,0,0,8,0,0,0,32,1,1,1.3125,1.249,1.2959,1.2931,1.5405,0,0,0,0,1.3752,1.35,2,3,3,0,0,0,0,51.78,51.86,62.25,61.98,9999,0
4533,2,1,1,NA,1,1,3,4,5,4,0,1,NA,1,1,NA,3,0,1,NA,1,1,NA,1,1,NA,2,2,2,3,3,4,0,1,NA,0,1,NA,4,0,1,NA,0,1,NA,37.47,36.76,9999,2,1,1,-99,1,1,1,3,2,1,0,10,0,0,0,0,0,0,63,0,0,1.3125,1.249,1.2959,1.2931,1.5405,1.4909,1.3549,0,0,1.3752,1.35,2,2,2,1,0,0,0,47.81,53.42,43.23,38.16,9999,0
2417,2,1,1,1,2,2,5,4,2,1,1,0,1,1,0,0,5,0,0,1,0,0,1,1,0,0,3,4,5,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,52.31,54.39,64.91,1,1,1,2,-99,2,1,5,2,1,0,5,1,0,0,0,0,0,32,1,1,1.3125,1.249,1.2959,1.2931,1.5405,1.4909,1.3549,0,0,1.3752,1.28,1,2,2,1,0,0,0,49.73,56.37,61.09,63.82,67.63,1
6901,2,1,1,NA,3,2,4,4,4,4,1,1,NA,0,1,NA,4,0,1,NA,1,0,NA,1,1,NA,3,1,4,4,4,4,0,0,NA,1,1,NA,4,0,0,NA,0,0,NA,41.82,47.99,60.63,2,1,1,3,4,4,4,5,2,1,0,7,0,0,0,0,0,0,61,0,0,1.3125,1.249,1.2959,1.2931,1.5405,0,0,0,0,1.3752,1.28,1,3,5,1,0,0,0,47.33,52.56,54.61,51.13,9999,1
3094,2,1,0,NA,3,2,5,5,2,2,1,0,NA,1,0,NA,5,1,0,NA,1,0,NA,1,0,NA,2,3,5,3,2,2,1,0,NA,1,0,NA,5,1,0,NA,1,0,NA,49.22,49.88,9999,1,1,1,2,1,2,1,1,1,1,0,10,0,0,0,0,0,0,63,0,0,1.3125,1.249,1.2959,1.2931,0,0,0,0,0,0,1.35,2,3,3,0,0,0,0,42.58,45.31,46.75,9999,9999,0
1976,2,1,1,NA,2,2,4,3,-98,3,1,NA,NA,1,NA,NA,4,1,NA,NA,1,NA,NA,1,NA,NA,2,2,4,2,2,2,1,NA,NA,1,NA,NA,4,1,NA,NA,1,NA,NA,51.55,47.34,9999,1,1,1,1,1,1,1,1,1,1,0,10,0,0,0,0,0,0,32,1,1,1.3125,1.249,1.2959,1.2931,0,0,1.3549,0,0,1.3752,1.35,2,3,3,0,0,0,0,48.33,44.92,46.61,9999,9999,0
2319,2,1,NA,NA,2,2,-98,3,2,2,1,NA,NA,1,NA,NA,2,1,NA,NA,1,NA,NA,0,NA,NA,2,2,1,2,1,2,1,NA,NA,1,NA,NA,1,1,NA,NA,1,NA,NA,39.13,32.28,9999,1,1,1,2,5,5,4,4,2,1,0,10,0,0,0,0,0,0,42,1,1,1.3125,1.249,1.2959,1.2931,0,0,1.3549,0,0,1.3752,1.35,2,3,3,0,0,0,0,36.17,34.9,9999,9999,9999,0
5373,2,1,0,0,3,2,5,4,2,4,1,1,0,1,1,1,5,1,1,1,1,1,1,1,1,1,3,1,5,4,2,5,1,1,0,1,1,1,5,1,1,0,1,1,0,65.24,69.56,82.16,4,1,1,5,5,5,4,14,4,3,1,5,1,0,7,0,0,0,25,1,1,1.3125,1.249,1.2959,1.2931,1.5405,1.4909,1.3549,0,0,1.3752,1.28,1,3,3,0,0,0,0,67.35,71.89,78.21,72.21,9999,1
1033,2,0,1,0,2,2,4,4,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,2,5,1,2,0,1,1,1,1,1,3,0,0,1,1,1,1,49.9,36.2,51.53,2,1,1,2,2,2,1,8,2,1,0,6,0,0,0,0,0,0,22,1,1,1.3125,1.249,1.2959,1.2931,1.5405,1.4909,1.3549,0,0,1.3752,1.35,2,3,3,0,0,0,0,44.24,40.36,45.14,50.34,52.57,0
2418,2,0,0,0,2,2,3,4,2,4,1,0,0,1,0,0,3,1,0,0,0,0,0,0,0,0,3,2,3,4,2,4,0,0,0,1,0,0,3,0,0,0,0,0,0,39.87,39.02,9999,1,1,1,1,2,2,1,3,2,1,0,10,0,0,0,0,0,0,52,1,1,1.3125,1.249,1.2959,1.2931,1.5405,1.4909,0,0,0,1.3752,1.35,2,-99,-99,9999,0,0,0,43.59,36.49,9999,9999,27.01,0
5318,2,0,NA,NA,3,4,3,1,1,1,1,NA,NA,1,NA,NA,3,1,NA,NA,0,NA,NA,0,NA,NA,5,5,3,1,1,1,1,NA,NA,0,NA,NA,3,1,NA,NA,0,NA,NA,38.68,9999,9999,1,1,-99,2,2,2,1,1,1,1,0,10,0,0,0,0,0,0,61,0,0,1.3125,1.249,0,0,0,0,0,0,0,0,1.28,1,3,3,0,0,0,0,9999,9999,9999,9999,9999,1
2212,2,0,NA,NA,3,3,3,3,3,3,0,NA,NA,0,NA,NA,3,0,NA,NA,0,NA,NA,0,NA,NA,3,3,3,3,3,3,0,NA,NA,0,NA,NA,3,0,NA,NA,0,NA,NA,56.58,9999,9999,1,1,1,2,1,2,1,3,2,1,0,10,0,0,0,0,0,0,41,1,1,1.3125,1.249,1.2959,1.2931,1.5405,0,0,0,0,0,1.35,2,3,3,0,0,0,0,40.21,40.78,9999,9999,9999,0
4916,2,0,1,NA,5,5,1,1,1,1,1,1,NA,1,1,NA,1,1,1,NA,1,1,NA,1,0,NA,5,3,3,3,3,3,0,1,NA,0,1,NA,3,1,1,NA,1,1,NA,41.08,9999,9999,2,1,1,1,1,1,1,9,3,2,0,10,0,0,0,0,0,0,52,1,1,0.668,0.6357,0.7403,0.9506,0,0,0,0,0,0,0.64,1,3,3,0,0,0,0,49.85,9999,9999,9999,9999,1
2310,2,1,0,1,2,2,4,4,2,4,1,1,1,0,0,0,4,1,0,0,0,0,1,0,0,0,2,2,4,4,2,4,0,0,0,0,0,0,4,0,0,0,0,0,0,40.43,40.95,58.39,2,1,1,-99,2,2,1,5,2,1,0,5,1,0,0,0,0,0,18,1,1,0.668,0.6357,0.7403,0.9506,1.4113,1.4092,0,0,0,1.1198,0.64,1,2,2,1,0,0,0,52.57,45.52,55.21,58.62,56.85,1
1382,2,1,NA,NA,3,3,4,3,4,3,1,NA,NA,0,NA,NA,3,1,NA,NA,0,NA,NA,0,NA,NA,2,3,2,3,4,3,0,NA,NA,0,NA,NA,-96,0,NA,NA,0,NA,NA,39.08,9999,9999,2,1,1,2,2,2,1,5,2,1,0,9,0,0,0,0,0,0,51,1,1,0.668,0.6357,0.7403,0.9506,0,0,0,0,0,0,1.01,2,2,2,1,0,0,0,35.06,42,48.05,9999,9999,0
1656,2,1,NA,NA,1,1,5,5,5,5,1,NA,NA,1,NA,NA,5,1,NA,NA,1,NA,NA,1,NA,NA,1,1,5,5,5,5,1,NA,NA,1,NA,NA,5,1,NA,NA,1,NA,NA,42.12,37.39,9999,2,1,1,2,1,2,1,4,2,1,0,10,0,0,0,0,0,0,61,0,0,0.668,0.6357,0.7403,0.9506,1.4113,0,1.4136,0,0,1.1198,0.64,1,2,2,1,0,0,0,46.66,52.68,9999,9999,9999,1
2407,2,1,NA,NA,2,2,4,4,2,4,0,NA,NA,0,NA,NA,4,1,NA,NA,1,NA,NA,0,NA,NA,2,2,3,4,4,4,0,NA,NA,0,NA,NA,2,0,NA,NA,0,NA,NA,53.78,57.52,9999,4,1,1,2,4,4,4,5,2,1,0,5,1,0,0,0,0,0,32,1,1,0.668,0.6357,0.7403,0,0,0,0,0,0,0,0.64,1,3,3,0,0,0,0,57.68,61.75,9999,9999,9999,1
4924,2,1,NA,NA,2,2,4,4,2,4,1,NA,NA,1,NA,NA,4,1,NA,NA,1,NA,NA,1,NA,NA,2,3,4,3,2,4,1,NA,NA,1,NA,NA,4,1,NA,NA,0,NA,NA,34.02,60.19,9999,2,1,1,1,2,2,1,2,2,1,0,10,0,0,0,0,0,0,42,1,1,0.668,0.6357,0.7403,0.9506,0,0,1.4136,0,0,1.1198,1.01,2,3,3,0,0,0,0,57.58,60.73,71.65,9999,9999,0
4853,2,1,1,0,1,1,3,3,1,1,1,1,1,0,1,0,3,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,28.69,35.54,48.32,2,1,1,1,-99,1,1,5,2,1,0,5,1,0,0,0,0,0,22,1,1,0.668,0.6357,0.7403,0.9506,1.4113,1.4092,0,0,0,1.1198,0.64,1,3,3,0,0,0,0,36.78,40.61,43.51,52.07,50.27,1
2834,2,1,1,1,1,2,5,-98,1,5,1,0,1,0,1,1,5,0,0,0,1,0,0,1,0,0,2,3,5,5,1,5,1,0,0,1,1,0,5,1,0,1,1,1,1,41.55,35.84,36.16,2,1,1,1,3,3,3,5,2,1,0,10,0,0,0,0,0,0,52,1,1,0.668,0.6357,0.7403,0.9506,1.4113,1.4092,1.4136,0,0,1.1198,0.64,1,2,2,1,0,0,0,44.06,41.73,39.89,33.44,36.18,1
3830,2,1,1,NA,2,2,3,4,2,5,1,1,NA,1,1,NA,1,0,1,NA,0,1,NA,0,1,NA,4,3,2,2,2,3,0,1,NA,0,1,NA,3,1,1,NA,1,1,NA,33.18,44.46,44.68,2,1,1,2,2,2,1,15,5,4,1,10,0,0,9,0,9,0,18,1,1,0.668,0.6357,0.7403,0.9506,1.4113,1.4092,1.4136,0,0,1.1198,1.01,2,2,2,1,0,0,0,36.86,43.07,57.5,9999,9999,0
5401,2,0,NA,NA,4,5,5,4,2,4,1,NA,NA,1,NA,NA,5,1,NA,NA,1,NA,NA,0,NA,NA,2,2,4,4,2,4,0,NA,NA,0,NA,NA,4,1,NA,NA,0,NA,NA,48.15,61.7,9999,4,1,1,2,1,2,1,15,5,4,1,5,1,0,8,0,8,0,22,1,1,0.668,0.6357,0,0,0,0,0,0,0,0,0.64,1,3,3,0,0,0,0,57.84,60.34,9999,9999,9999,1
6085,2,0,1,NA,3,2,5,3,3,3,1,1,NA,1,1,NA,5,1,1,NA,1,1,NA,0,1,NA,3,2,5,1,1,1,1,1,NA,1,1,NA,5,1,1,NA,1,1,NA,38.03,30.31,9999,2,1,1,2,3,3,3,2,2,1,0,10,0,0,0,0,0,0,33,1,1,0.668,0.6357,0.7403,0.9506,0,0,1.4136,0,0,1.1198,1.01,2,2,2,1,0,0,0,41.62,36.94,46.97,9999,9999,0
2132,2,1,0,NA,3,1,2,1,3,4,0,1,NA,0,1,NA,4,0,1,NA,1,1,NA,0,1,NA,4,3,4,3,4,3,0,1,NA,0,0,NA,2,1,0,NA,1,0,NA,41.79,36.81,9999,2,1,1,2,2,2,1,5,2,1,0,5,1,0,0,0,0,0,52,1,1,0.668,0.6357,0.7403,0.9506,0,1.4092,1.4136,0,0,1.1198,0.64,1,2,2,1,0,0,0,35.41,36.98,48.57,9999,37.24,1
2561,2,1,1,1,4,2,5,5,2,5,1,1,1,1,1,1,5,1,1,1,1,1,1,0,1,1,4,2,5,5,1,5,1,1,1,1,1,1,5,1,1,1,1,1,1,35.22,49.37,9999,2,1,1,2,4,4,4,5,2,1,0,10,0,0,0,0,0,0,52,1,1,0.668,0.6357,0.7403,0.9506,1.4113,1.4092,1.4136,0,0,1.1198,0.64,1,2,2,1,0,0,0,32.04,45.23,9999,9999,51.34,1
3882,2,1,1,1,2,3,5,4,4,4,1,1,1,0,1,1,5,1,1,0,1,1,1,1,1,1,1,1,5,5,5,5,1,1,1,0,1,1,5,1,1,0,1,1,1,48.95,64.08,71.53,4,1,1,2,2,2,1,13,4,3,1,6,0,0,6,0,0,0,52,1,1,0.668,0.6357,0.7403,0.9506,1.4113,1.4092,1.4136,0,0,1.1198,0.64,1,2,2,1,0,0,0,60.08,66.56,82.14,83.55,79.43,1
6809,2,1,NA,NA,1,1,5,5,4,5,1,NA,NA,1,NA,NA,3,0,NA,NA,1,NA,NA,0,NA,NA,5,5,1,1,2,1,0,NA,NA,0,NA,NA,3,0,NA,NA,0,NA,NA,47.41,9999,9999,2,1,1,-99,1,1,1,5,2,1,0,4,1,0,0,0,0,0,33,1,1,0.668,0.6357,0.7403,0,0,0,0,0,0,0,1.01,2,3,3,0,0,0,0,42.35,34.84,9999,9999,9999,0
4501,2,1,NA,1,2,2,2,4,2,4,0,NA,1,0,NA,1,4,1,NA,1,1,NA,1,0,NA,0,5,2,1,4,-98,4,1,NA,1,1,NA,1,4,1,NA,1,0,NA,0,36.37,49.76,56.71,4,1,1,2,-99,2,1,9,3,2,0,5,1,0,0,0,0,0,43,1,1,0.668,0.6357,0.7403,0.9506,1.4113,1.4092,1.4136,0,0,1.1198,0.64,1,2,2,1,0,0,0,39.9,60.29,9999,76.61,80.4,1
1024,2,1,0,NA,3,3,3,3,3,3,0,1,NA,0,1,NA,2,0,1,NA,0,1,NA,1,1,NA,3,3,3,3,3,3,0,1,NA,0,1,NA,5,1,0,NA,1,1,NA,42.36,38.33,9999,2,1,1,3,2,3,3,4,2,1,0,10,0,0,0,0,0,0,52,1,1,0.668,0.6357,0.7403,0.9506,0,0,0,0,0,0,1.01,2,3,3,0,0,0,0,39.06,42.48,9999,9999,9999,0
2651,2,1,NA,NA,2,2,3,3,2,3,1,NA,NA,1,NA,NA,3,1,NA,NA,1,NA,NA,1,NA,NA,2,2,3,3,2,3,1,NA,NA,1,NA,NA,3,0,NA,NA,0,NA,NA,31.27,33.49,9999,2,1,1,2,1,2,1,4,2,1,0,10,0,0,0,0,0,0,61,0,0,0.668,0.6357,0.7403,0.9506,1.4113,0,1.4136,0,0,1.1198,0.64,1,3,3,0,0,0,0,37.75,35.46,49.83,38.38,9999,1
5819,2,1,1,NA,2,1,3,2,3,1,1,1,NA,1,1,NA,3,1,0,NA,1,1,NA,1,0,NA,3,2,2,4,3,4,1,0,NA,0,1,NA,-98,1,0,NA,1,1,NA,34.73,31.52,45.14,2,1,1,1,2,2,1,5,2,1,0,10,0,0,0,0,0,0,41,1,1,0.668,0.6357,0.7403,0.9506,1.4113,1.4092,1.4136,0,0,1.1198,1.01,2,3,3,0,0,0,0,40.29,38.85,48.71,9999,9999,0
5031,2,0,0,0,2,2,3,3,1,4,NA,1,1,1,1,1,4,1,1,1,1,0,1,0,1,0,4,5,3,1,1,1,0,1,1,0,1,1,3,1,0,1,0,0,0,51.22,56.52,70.9,4,1,1,3,-99,3,3,13,4,3,1,8,0,0,8,0,0,0,32,1,1,0.668,0.6357,0.7403,0.9506,1.4113,1.4092,1.4136,0,0,1.1198,1.01,2,2,2,1,0,0,0,55.28,61.26,73.48,79.81,80.76,0
3409,2,1,NA,NA,3,2,4,4,2,3,1,NA,NA,1,NA,NA,3,1,NA,NA,1,NA,NA,1,NA,NA,3,2,4,3,2,3,1,NA,NA,1,NA,NA,4,0,NA,NA,0,NA,NA,37.52,42.79,9999,2,1,1,2,1,2,1,1,1,1,0,10,0,0,0,0,0,0,42,1,1,0.668,0.6357,0,0,1.4113,0,1.4136,0,0,1.1198,1.01,2,3,3,0,0,0,0,41.37,47.65,9999,9999,9999,0
5326,2,1,NA,NA,1,2,3,5,5,5,1,NA,NA,1,NA,NA,3,1,NA,NA,1,NA,NA,1,NA,NA,1,1,3,5,4,4,1,NA,NA,1,NA,NA,3,1,NA,NA,1,NA,NA,35.28,59.39,9999,2,1,1,1,1,1,1,2,2,1,0,10,0,0,0,0,0,0,33,1,1,0.668,0.6357,0.7403,0,0,0,0,0,0,0,1.01,2,3,3,0,0,0,0,47.01,41.57,9999,9999,9999,0
1697,2,1,1,0,2,2,5,4,2,5,1,1,0,1,1,1,5,1,1,0,1,1,1,1,1,0,2,2,5,4,2,5,1,1,0,1,1,1,-98,1,1,0,1,1,1,48.16,49.48,65,4,1,1,2,2,2,1,14,4,3,1,9,0,0,9,0,0,0,41,1,1,0.668,0.6357,0.7403,0.9506,1.4113,1.4092,0,0,0,1.1198,1.01,2,2,2,1,0,0,0,54.29,58.5,55.44,64.57,67.69,0
5961,2,1,NA,NA,4,3,5,1,3,4,1,NA,NA,1,NA,NA,3,0,NA,NA,0,NA,NA,0,NA,NA,5,3,4,2,5,4,NA,NA,NA,0,NA,NA,3,1,NA,NA,0,NA,NA,34.08,43.28,9999,2,1,1,1,2,2,1,4,2,1,0,10,0,0,0,0,0,0,63,0,0,0.668,0.6357,0.7403,0,0,0,0,0,0,0,1.01,2,3,3,0,0,0,0,40.86,38.42,9999,9999,9999,0
3134,2,1,1,NA,3,2,4,4,4,3,1,1,NA,1,1,NA,3,1,1,NA,0,1,NA,0,0,NA,4,4,4,4,4,4,0,0,NA,0,1,NA,4,0,0,NA,0,0,NA,45.31,60.28,9999,2,1,1,2,-99,2,1,6,2,1,0,5,1,0,0,0,0,0,52,1,1,0.668,0.6357,0.7403,0.9506,1.4113,1.4092,1.4136,0,0,1.1198,1.01,2,2,2,1,0,0,0,35.29,37.58,59.73,9999,9999,0
1397,2,1,1,0,2,2,3,4,2,4,1,1,1,1,1,0,3,1,1,1,1,1,1,1,1,0,2,2,3,4,2,-96,1,0,0,0,0,0,4,0,0,0,0,0,0,41.6,52.55,48.48,2,1,1,5,-99,5,4,3,2,1,0,10,0,0,0,0,0,0,32,1,1,0.668,0.6357,0.7403,0.9506,1.4113,1.4092,1.4136,0,0,1.1198,0.64,1,2,2,1,0,0,0,43.04,42.87,40.74,55.75,51.39,1
5789,2,1,1,NA,2,2,5,5,5,5,1,1,NA,1,1,NA,5,1,1,NA,1,1,NA,1,0,NA,2,2,5,5,5,5,1,0,NA,1,0,NA,5,1,0,NA,1,0,NA,43.33,47.08,58.69,2,1,1,1,1,1,1,4,2,1,0,10,0,0,0,0,0,0,42,1,1,0.668,0.6357,0.7403,0.9506,1.4113,1.4092,0,0,0,1.1198,1.01,2,3,3,0,0,0,0,47.89,57.06,58.92,54.91,9999,0
5865,2,0,NA,NA,5,3,5,1,5,1,1,NA,NA,0,NA,NA,5,0,NA,NA,0,NA,NA,1,NA,NA,1,1,5,5,5,5,0,NA,NA,1,NA,NA,5,0,NA,NA,0,NA,NA,32.92,36.03,9999,2,1,1,1,2,2,1,1,1,1,0,10,0,0,0,0,0,0,63,0,0,0.668,0.6357,0,0,0,0,0,0,0,0,0.64,1,-99,-99,9999,0,0,0,34.91,37.25,9999,9999,9999,1
1762,2,0,1,1,2,2,5,3,2,4,1,1,1,1,1,1,5,1,1,0,1,1,1,1,0,0,3,2,5,3,2,4,0,1,0,1,0,0,3,0,0,0,1,0,0,52.67,44.44,9999,2,1,-99,2,1,2,1,5,2,1,0,10,0,0,0,0,0,0,52,1,1,0.6993,0.7032,0.8745,1.05,1.5532,1.4981,1.145,0,0,1.2149,1.71,2,1,1,1,0,0,0,52.62,60.19,63.33,9999,69.74,0
5249,2,1,1,0,1,2,4,4,2,4,1,1,1,1,1,1,4,1,1,0,1,1,1,1,1,0,2,2,4,2,2,4,0,0,0,0,1,0,4,0,0,0,0,0,0,49.33,53.43,9999,2,1,1,4,1,4,4,7,2,1,0,7,0,0,0,0,0,0,32,1,1,0.6993,0.7032,0.8745,1.05,1.5532,1.4981,1.145,0,0,1.2149,1.08,1,2,2,1,0,0,0,42.96,43.8,52.17,9999,9999,1
