stu_id,strat_id,psu,bys87a,bys87c,bys87f,bys89a,bys89b,bys89l,bys89r,bys89u,f1s18a,f1s18b,f1s18c,f1s18d,f1s18e,bys70a,bys70b,bys70c,bys70d,bystlang,bytm12b,bysex,byrace_r,byses2qu,f3onet2curr,f3onet6curr,f3bytscwt,school
376202,376,2,-9,-9,-9,-9,-9,-9,-9,-9,-8,-8,-8,-8,-8,-3,-3,-3,-3,1,0,1,-5,2,49,-5,0,3762
376204,376,2,-9,-9,-9,-9,-9,-9,-9,-9,-8,-8,-8,-8,-8,-3,-3,-3,-3,1,-3,2,-5,1,39,-5,378.9166,3762
376205,376,2,-9,-9,4,-9,-9,-9,-9,-9,-4,-4,-4,-4,-4,-3,-3,-3,-3,1,-3,2,-5,4,43,-5,0,3762
376206,376,2,3,3,3,1,1,1,1,1,-8,-8,-8,-8,-8,-3,-3,-3,-3,1,-3,1,-5,4,17,-5,435.0801,3762
376207,376,2,2,3,2,2,2,-9,-9,-9,-8,-8,-8,-8,-8,-3,-3,-3,-3,1,-4,2,-5,1,29,-5,434.8526,3762
376208,376,2,2,2,2,-9,-9,-9,-9,-9,-8,-8,-8,-8,-8,-3,-3,-3,-3,1,0,2,-5,1,-8,-5,0,3762
376209,376,2,-9,-9,-9,-9,-9,-9,-9,-9,-8,-8,-8,-8,-8,-9,-9,-9,-9,0,0,1,-5,1,-4,-5,0,3762
376210,376,2,2,3,2,2,3,2,3,3,-8,-8,-8,-8,-8,-3,-3,-3,-3,1,-3,2,-5,1,43,-5,0,3762
376211,376,2,-9,-9,-9,-9,-9,-9,-9,-9,-8,-8,-8,-8,-8,-3,-3,-3,-3,1,1,1,-5,2,-4,-5,0,3762
376212,376,2,-7,-7,-7,-7,-7,-7,-7,-7,-8,-8,-8,-8,-8,-3,-3,-3,-3,1,0,2,-5,1,43,-5,0,3762
376213,376,2,-9,-9,-9,-9,-9,-9,-9,-9,-8,-8,-8,-8,-8,-3,-3,-3,-3,1,-3,2,-5,2,25,-5,425.3037,3762
376216,376,2,4,3,2,2,3,3,3,3,-8,-8,-8,-8,-8,-3,-3,-3,-3,1,0,1,-5,3,51,-5,405.405,3762
376218,376,2,-9,-9,-9,-9,-9,-9,-9,-9,-8,-8,-8,-8,-8,-3,-3,-3,-3,1,0,1,-5,1,53,-5,405.7287,3762
376219,376,2,-7,-7,-7,-7,-7,-7,-7,-7,-8,-8,-8,-8,-8,-3,-3,-3,-3,1,0,1,-5,1,45,-5,469.5589,3762
376220,376,2,3,1,1,-9,-9,-9,-9,-9,-8,-8,-8,-8,-8,-3,-3,-3,-3,1,-3,2,-5,2,41,-5,601.6872,3762
376221,376,2,-9,-9,-9,-9,-9,-9,-9,-9,-8,-8,-8,-8,-8,-3,-3,-3,-3,1,0,1,-5,1,-4,-5,0,3762
376224,376,2,-9,-9,-9,-9,-9,-9,-9,-9,-8,-8,-8,-8,-8,-3,-3,-3,-3,1,-3,1,-5,1,-4,-5,0,3762
376225,376,2,-9,-9,-9,-9,1,-9,-9,-9,-8,-8,-8,-8,-8,-3,-3,-3,-3,1,-4,1,-5,2,53,-5,561.3557,3762
376226,376,2,3,3,4,2,1,-9,-9,-9,-8,-8,-8,-8,-8,-3,-3,-3,-3,1,-3,2,-5,2,29,-5,571.5227,3762
376227,376,2,3,3,2,2,2,2,2,2,-8,-8,-8,-8,-8,-3,-3,-3,-3,1,-3,1,-5,4,27,-5,408.3544,3762
376228,376,2,-7,-7,-7,-7,-7,-7,-7,-7,-8,-8,-8,-8,-8,-3,-3,-3,-3,1,-3,1,-5,4,41,-5,382.9419,3762
376229,376,2,-7,-7,-7,-7,-7,-7,-7,-7,-8,-8,-8,-8,-8,-3,-3,-3,-3,1,-3,1,-5,4,51,-5,437.3768,3762
377101,377,1,-9,-9,-9,-9,-9,-9,-9,-9,4,3,4,4,4,-3,-3,-3,-3,1,-3,1,-5,2,-4,-5,0,3771
377102,377,1,4,4,4,2,-9,1,1,-9,2,1,1,3,2,-3,-3,-3,-3,1,-3,2,-5,2,43,-5,399.0674,3771
377104,377,1,-9,-9,-9,-9,-9,1,-9,-9,2,2,3,3,2,-3,-3,-3,-3,1,-3,2,-5,1,-4,-5,0,3771
377105,377,1,2,4,4,1,4,1,1,1,-4,-4,-4,-4,-4,-3,-3,-3,-3,1,-3,1,-5,3,-4,-5,0,3771
377106,377,1,3,3,2,2,2,-9,-9,-9,3,4,4,3,4,-3,-3,-3,-3,1,-3,2,-5,2,29,-5,381.4569,3771
377107,377,1,2,2,2,4,4,4,4,4,4,4,4,4,4,-3,-3,-3,-3,1,-3,1,-5,2,41,-5,461.7078,3771
377108,377,1,4,4,4,1,1,1,1,1,-4,-4,-4,-4,-4,-3,-3,-3,-3,1,0,2,-5,2,39,-5,444.3486,3771
377109,377,1,2,3,4,3,3,3,3,3,3,1,2,4,4,-3,-3,-3,-3,1,0,1,-5,3,-4,-5,0,3771
377110,377,1,-9,-9,1,-9,-9,1,-9,-9,3,3,3,4,2,-3,-3,-3,-3,1,-3,1,-5,2,-4,-5,0,3771
377111,377,1,-9,-9,-9,-9,-9,-9,-9,-9,2,1,1,4,3,-3,-3,-3,-3,1,-3,2,-5,3,49,-5,387.0633,3771
377112,377,1,-9,-9,-9,-9,-9,1,-9,-9,4,4,4,4,4,-3,-3,-3,-3,1,-3,1,-5,4,15,-5,391.5591,3771
377113,377,1,-9,-9,-9,-9,-9,-9,-9,-9,2,2,2,2,3,-3,-3,-3,-3,1,0,1,-5,1,49,-5,519.7567,3771
377114,377,1,-9,-9,-9,-9,-9,-9,-9,-9,2,2,2,2,3,-9,-9,-9,-9,0,-3,1,-5,1,51,-5,415.5551,3771
377115,377,1,3,4,2,2,1,1,2,2,2,2,1,2,2,-3,-3,-3,-3,1,-3,2,-5,3,43,-5,395.5672,3771
377117,377,1,3,3,3,4,3,3,3,3,3,3,3,3,3,-3,-3,-3,-3,1,-3,1,-5,2,53,-5,468.1701,3771
377118,377,1,3,3,3,3,2,1,3,4,-4,-4,-4,-4,-4,-3,-3,-3,-3,1,0,1,-5,2,49,-5,479.5154,3771
377119,377,1,-9,-9,-9,-9,1,-9,-9,-9,3,3,2,3,4,-3,-3,-3,-3,1,0,1,-5,2,-8,-5,0,3771
377120,377,1,3,4,4,1,2,2,1,2,-8,-8,-8,-8,-8,-3,-3,-3,-3,1,0,1,-5,2,-4,-5,0,3771
377121,377,1,4,4,4,3,2,1,2,2,-4,-4,-4,-4,-4,-3,-3,-3,-3,1,0,2,-5,1,35,-5,459.8061,3771
377122,377,1,-9,-9,1,-9,-9,1,1,-9,2,1,2,2,2,-3,-3,-3,-3,1,0,1,-5,1,53,-5,457.0545,3771
377123,377,1,3,3,2,4,3,3,4,4,4,3,4,4,4,-3,-3,-3,-3,1,-3,2,-5,4,53,-5,352.295,3771
377124,377,1,-9,-9,-9,-9,1,-9,-9,-9,2,3,3,2,2,-3,-3,-3,-3,1,-3,2,-5,4,35,-5,414.4849,3771
377125,377,1,3,4,4,-9,-9,-9,-9,-9,2,4,2,4,4,-3,-3,-3,-3,1,0,1,-5,4,-4,-5,0,3771
377201,377,2,1,4,4,2,2,2,3,2,2,2,2,2,2,-3,-3,-3,-3,1,-4,1,-5,2,51,-5,524.9872,3772
377202,377,2,2,3,3,2,2,2,2,2,-4,-4,-4,-4,-4,-3,-3,-3,-3,1,0,2,-5,3,-4,-5,0,3772
377203,377,2,2,2,2,3,2,2,3,2,3,2,2,3,3,-3,-3,-3,-3,1,-3,2,-5,3,35,-5,320.6326,3772
377204,377,2,3,3,3,4,3,4,4,4,2,2,2,2,2,-3,-3,-3,-3,1,-3,1,-5,1,29,-5,374.3814,3772
377205,377,2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3,-9,2,2,2,2,0,-3,2,-5,1,43,-5,326.8439,3772
377206,377,2,-7,-7,-7,-7,-7,-7,-7,-7,-8,-8,-8,-8,-8,-3,-3,-3,-3,1,-3,1,-5,1,39,-5,403.5887,3772
377207,377,2,-9,-9,-9,-9,-9,-9,-9,-9,-8,-8,-8,-8,-8,2,2,2,2,0,1,2,-5,1,11,-5,405.6845,3772
377208,377,2,1,3,3,2,2,2,2,2,2,1,2,2,2,-3,-3,-3,-3,1,-3,2,-5,4,-4,-5,0,3772
377209,377,2,2,2,2,2,2,3,3,3,2,2,3,3,3,1,1,1,1,0,-4,2,-5,1,31,-5,333.1317,3772
377210,377,2,3,3,4,1,1,3,3,2,2,2,2,2,2,-3,-3,-3,-3,1,0,1,-5,3,47,-5,342.8841,3772
377211,377,2,2,3,2,2,1,2,1,2,2,2,1,3,3,-3,-3,-3,-3,1,-3,2,-5,1,37,-5,359.8563,3772
377212,377,2,-9,-9,-9,-9,-9,-9,-9,-9,4,4,3,4,4,-3,-3,-3,-3,1,0,1,-5,2,27,-5,559.7135,3772
377213,377,2,-9,-9,-9,-9,-9,-9,-9,-9,2,1,2,3,2,-3,-3,-3,-3,1,-3,2,-5,3,-3,-5,471.2489,3772
377214,377,2,3,4,4,2,2,2,2,2,2,2,1,3,1,-3,-3,-3,-3,1,-3,2,-5,3,41,-5,370.79880000000003,3772
377215,377,2,-9,-9,-9,-9,-9,-9,-9,-9,2,3,3,4,3,1,1,1,1,0,0,1,-5,1,-8,-5,0,3772
377216,377,2,-9,-9,-9,-9,-9,-9,-9,-9,3,4,3,3,4,-3,-3,-3,-3,1,-3,1,-5,4,13,-5,344.7556,3772
377217,377,2,3,3,3,2,2,2,2,2,1,1,1,2,3,-3,-3,-3,-3,1,-4,2,-5,2,27,-5,340.7808,3772
377218,377,2,-9,-9,-9,-9,-9,-9,-9,-9,-8,-8,-8,-8,-8,-9,-9,-9,-9,0,-3,1,-5,2,-9,-5,92.4883,3772
377220,377,2,-7,-7,-7,-7,-7,-7,-7,-7,-4,-4,-4,-4,-4,-3,-3,-3,-3,1,0,1,-5,3,51,-5,437.8273,3772
377221,377,2,-9,-9,-9,-9,-9,-9,-9,-9,-8,-8,-8,-8,-8,-3,-3,-3,-3,1,-3,2,-5,2,-4,-5,0,3772
377222,377,2,3,3,3,2,3,2,2,2,2,2,2,2,2,-3,-3,-3,-3,1,-4,2,-5,3,15,-5,332.4484,3772
377223,377,2,-9,-9,-9,-9,-9,-9,-9,-9,3,2,2,3,3,-3,-3,-3,-3,1,-3,2,-5,1,41,-5,324.9715,3772
377224,377,2,-4,-4,-4,-4,-4,-4,-4,-4,-8,-8,-8,-8,-8,-4,-4,-4,-4,-4,-4,-4,-5,-4,-4,-5,0,3772
377225,377,2,2,4,3,2,2,2,2,2,2,2,3,2,2,-3,-3,-3,-3,1,-3,2,-5,1,-9,-5,503.2677,3772
377226,377,2,1,4,4,1,1,1,1,1,-8,-8,-8,-8,-8,-3,-3,-3,-3,1,-4,2,-5,3,11,-5,337.1421,3772
377261,377,2,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-5,-8,41,-5,0,3772
377301,377,3,3,3,2,3,2,2,3,2,4,4,4,4,4,-3,-3,-3,-3,1,-3,1,-5,1,-4,-5,0,3773
377302,377,3,2,2,2,3,3,2,4,3,3,3,3,3,3,-3,-3,-3,-3,1,-3,1,-5,4,19,-5,27.1422,3773
377303,377,3,3,2,2,3,2,-9,-9,-9,-8,-8,-8,-8,-8,-3,-3,-3,-3,1,0,2,-5,3,43,-5,0,3773
377304,377,3,-9,-9,-9,-9,-9,-9,-9,-9,-8,-8,-8,-8,-8,-3,-3,-3,-3,1,0,2,-5,2,31,-5,271.7579,3773
377305,377,3,2,3,3,2,3,2,2,2,2,2,2,2,2,-3,-3,-3,-3,1,-3,1,-5,1,-4,-5,0,3773
377307,377,3,3,4,4,-9,-9,-9,-9,-9,4,-9,-9,4,2,-3,-3,-3,-3,1,-4,1,-5,3,-4,-5,0,3773
377308,377,3,2,2,2,2,2,2,3,3,3,3,3,3,4,-3,-3,-3,-3,1,-3,1,-5,1,47,-5,230.4728,3773
377309,377,3,3,2,1,2,2,2,4,3,-8,-8,-8,-8,-8,-3,-3,-3,-3,1,-3,2,-5,2,29,-5,0,3773
377310,377,3,-9,-9,-9,-9,-9,-9,-9,-9,2,1,2,4,3,-3,-3,-3,-3,1,0,1,-5,1,27,-5,299.1089,3773
377312,377,3,-9,-9,-9,-9,-9,-9,-9,-9,3,3,3,4,3,-3,-3,-3,-3,1,0,1,-5,2,13,-5,245.1631,3773
377313,377,3,-9,-9,1,-9,-9,-9,3,-9,2,2,2,3,4,-3,-3,-3,-3,1,0,1,-5,2,49,-5,235.2122,3773
377314,377,3,4,4,3,2,2,2,2,2,-4,-4,-4,-4,-4,-3,-3,-3,-3,1,0,2,-5,3,31,-5,0,3773
377315,377,3,2,3,2,2,2,2,2,2,3,2,3,2,3,-3,-3,-3,-3,1,-3,1,-5,1,47,-5,239.1834,3773
377317,377,3,-9,-9,-9,-9,-9,1,1,-9,2,1,1,2,2,-3,-3,-3,-3,1,-3,2,-5,1,-4,-5,0,3773
377318,377,3,-9,-9,-9,-9,-9,4,-9,-9,2,3,1,1,4,-3,-3,-3,-3,1,-3,1,-5,1,-4,-5,0,3773
377319,377,3,2,1,3,3,1,3,1,2,-8,-8,-8,-8,-8,3,2,4,3,0,0,2,-5,1,-4,-5,0,3773
377320,377,3,2,3,2,2,2,3,3,3,2,1,2,3,3,-3,-3,-3,-3,1,-3,1,-5,4,41,-5,217.3387,3773
377322,377,3,1,4,-9,-9,-9,-9,-9,-9,-8,-8,-8,-8,-8,1,1,1,1,0,-4,2,-5,3,31,-5,0,3773
377323,377,3,4,4,4,3,2,2,2,2,2,1,1,2,2,-3,-3,-3,-3,1,-3,2,-5,3,43,-5,203.4816,3773
377324,377,3,2,4,4,1,1,1,2,1,-8,-8,-8,-8,-8,-3,-3,-3,-3,1,-3,2,-5,1,11,-5,0,3773
377325,377,3,3,2,2,3,3,3,3,2,-8,-8,-8,-8,-8,-3,-3,-3,-3,1,-3,2,-5,1,29,-5,261.4867,3773
377327,377,3,3,3,1,4,3,3,3,3,-8,-8,-8,-8,-8,-3,-3,-3,-3,1,-3,1,-5,4,27,-5,0,3773
378101,378,1,-9,3,3,2,2,-9,2,2,4,3,2,3,3,-3,-3,-3,-3,1,-3,1,-5,4,29,-5,314.9644,3781
378102,378,1,4,4,4,1,1,1,1,2,2,1,1,2,2,-3,-3,-3,-3,1,0,2,-5,3,-4,-5,0,3781
378103,378,1,3,3,3,3,3,3,3,3,2,2,2,3,3,-3,-3,-3,-3,1,0,2,-5,2,43,-5,263.3162,3781
378104,378,1,-9,-9,-9,-9,-9,-9,-9,-9,-8,-8,-8,-8,-8,-3,-3,-3,-3,1,-3,1,-5,1,41,-5,0,3781
378105,378,1,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,0,2,-5,-8,-3,-5,337.8805,3781
378106,378,1,-9,-9,-9,-9,-9,-9,-9,-9,1,1,1,1,1,-9,-9,-9,-9,0,0,1,-5,1,43,-5,315.5285,3781
378107,378,1,-9,-9,-9,-9,-9,-9,-9,-9,4,2,3,3,-9,-3,-3,-3,-3,1,0,1,-5,2,27,-5,317.8682,3781
378108,378,1,3,4,4,2,2,-9,-9,-9,-4,-4,-4,-4,-4,-3,-3,-3,-3,1,-3,2,-5,2,43,-5,55.7545,3781
378109,378,1,-9,-9,-9,-9,-9,-9,-9,-9,2,1,2,3,2,-3,-3,-3,-3,1,0,2,-5,2,31,-5,281.4522,3781
378110,378,1,-9,-9,-9,-9,-9,-9,-9,-9,-8,-8,-8,-8,-8,-3,-3,-3,-3,1,0,2,-5,1,31,-5,339.3963,3781
378111,378,1,-9,-9,-9,-9,-9,-9,-9,-9,3,3,3,3,3,-9,-9,-9,-9,0,-3,2,-5,2,29,-5,282.36,3781
378112,378,1,-9,-9,-9,-9,-9,-9,-9,-9,-8,-8,-8,-8,-8,-3,-3,-3,-3,1,-3,1,-5,3,11,-5,319.6326,3781
378113,378,1,4,4,4,2,1,1,2,2,-8,-8,-8,-8,-8,-3,-3,-3,-3,1,0,2,-5,3,43,-5,399.8445,3781
378114,378,1,-9,-9,-9,-9,-9,-9,-9,-9,-8,-8,-8,-8,-8,-3,-3,-3,-3,1,0,1,-5,3,-4,-5,0,3781
378115,378,1,2,3,3,3,4,4,4,4,2,2,3,3,3,-3,-3,-3,-3,1,0,2,-5,4,35,-5,269.7503,3781
378116,378,1,4,4,4,1,1,-9,-9,-9,2,1,1,2,2,-3,-3,-3,-3,1,-3,1,-5,3,31,-5,300.3218,3781
378117,378,1,-9,-9,-9,-9,-9,-9,-9,-9,-8,-8,-8,-8,-8,-3,-3,-3,-3,1,0,1,-5,1,49,-5,308.5498,3781
378118,378,1,2,2,2,2,2,2,2,2,3,2,2,3,2,-3,-3,-3,-3,1,0,2,-5,2,49,-5,276.2299,3781
378119,378,1,2,2,2,4,4,4,4,4,3,3,4,3,4,-3,-3,-3,-3,1,-3,2,-5,4,21,-5,267.3129,3781
378120,378,1,3,3,3,4,4,4,4,4,2,2,3,3,3,-3,-3,-3,-3,1,0,2,-5,3,13,-5,278.0487,3781
378121,378,1,-9,-9,-9,-9,-9,-9,-9,-9,2,2,2,3,3,-3,-3,-3,-3,1,-3,2,-5,1,31,-5,349.6875,3781
378122,378,1,-9,-9,-9,-9,-9,-9,-9,-9,4,4,4,4,4,-3,-3,-3,-3,1,0,1,-5,1,-4,-5,0,3781
378201,378,2,2,3,4,3,4,3,3,4,-8,-8,-8,-8,-8,-3,-3,-3,-3,1,0,1,-5,2,-4,-5,0,3782
378202,378,2,4,4,4,-9,-9,-9,-9,-9,2,2,2,2,2,-3,-3,-3,-3,1,0,1,-5,4,11,-5,378.1027,3782
378203,378,2,3,3,4,4,3,3,2,2,1,2,1,3,2,-3,-3,-3,-3,1,-3,1,-5,1,-4,-5,0,3782
378204,378,2,2,3,3,4,4,3,3,4,3,3,2,3,3,-3,-3,-3,-3,1,-3,2,-5,2,53,-5,408.7411,3782
378205,378,2,4,4,4,2,2,2,2,2,3,3,2,3,2,-3,-3,-3,-3,1,-3,2,-5,1,43,-5,466.9683,3782
378206,378,2,2,2,2,2,2,2,2,2,3,3,3,3,3,-3,-3,-3,-3,1,-3,1,-5,1,47,-5,453.7574,3782
378207,378,2,2,2,1,3,4,3,4,4,4,4,4,4,4,-3,-3,-3,-3,1,-3,2,-5,2,41,-5,444.3552,3782
378208,378,2,-9,-9,-9,-9,-9,-9,-9,-9,2,2,2,2,2,-3,-3,-3,-3,1,0,1,-5,3,47,-5,422.1285,3782
378209,378,2,3,4,4,1,1,1,1,2,-8,-8,-8,-8,-8,-3,-3,-3,-3,1,0,2,-5,2,11,-5,543.9111,3782
378210,378,2,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1,1,-5,-8,47,-5,410.8697,3782
378211,378,2,-9,-9,-9,-9,-9,-9,-9,-9,3,2,4,2,3,-3,-3,-3,-3,1,-3,2,-5,3,-4,-5,0,3782
378212,378,2,2,2,3,4,4,4,3,4,3,2,3,2,3,-3,-3,-3,-3,1,-3,2,-5,4,41,-5,386.284,3782
378215,378,2,2,3,3,-9,-9,-9,-9,-9,3,2,4,1,2,-3,-3,-3,-3,1,-3,1,-5,2,47,-5,457.1257,3782
378216,378,2,3,4,3,1,1,1,-9,-9,-8,-8,-8,-8,-8,-3,-3,-3,-3,1,0,2,-5,1,31,-5,647.1499,3782
378218,378,2,4,4,3,2,-9,-9,-9,-9,-8,-8,-8,-8,-8,-3,-3,-3,-3,1,-3,1,-5,1,47,-5,538.4845,3782
378219,378,2,4,4,2,-9,-9,-9,-9,-9,2,2,2,3,3,-3,-3,-3,-3,1,0,1,-5,4,41,-5,404.3868,3782
378220,378,2,2,3,3,1,2,2,1,2,1,1,1,2,2,-3,-3,-3,-3,1,-3,2,-5,3,37,-5,372.9132,3782
379101,379,1,2,3,3,4,3,4,4,3,-8,-8,-8,-8,-8,-3,-3,-3,-3,1,-3,1,-5,3,51,-5,0,3791
379102,379,1,2,3,2,3,2,2,3,2,-8,-8,-8,-8,-8,-3,-3,-3,-3,1,-3,2,-5,4,11,-5,0,3791
379103,379,1,1,1,1,3,2,3,-9,-9,-8,-8,-8,-8,-8,-3,-3,-3,-3,1,-3,2,-5,4,43,-5,0,3791
379104,379,1,3,3,3,1,1,1,1,1,-8,-8,-8,-8,-8,-3,-3,-3,-3,1,-3,2,-5,2,-4,-5,0,3791
379105,379,1,3,2,1,2,-9,-9,-9,-9,-8,-8,-8,-8,-8,-3,-3,-3,-3,1,-3,1,-5,1,49,-5,0,3791
379106,379,1,3,3,2,1,1,1,1,1,-8,-8,-8,-8,-8,-3,-3,-3,-3,1,0,1,-5,1,33,-5,0,3791
379107,379,1,2,3,3,3,3,3,3,3,-8,-8,-8,-8,-8,-3,-3,-3,-3,1,0,1,-5,1,47,-5,0,3791
379108,379,1,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-4,1,-5,-8,-4,-5,0,3791
379109,379,1,2,3,2,-9,-9,-9,-9,-9,-8,-8,-8,-8,-8,-3,-3,-3,-3,1,0,2,-5,1,-4,-5,0,3791
379110,379,1,3,3,3,3,3,-9,-9,-9,-8,-8,-8,-8,-8,-3,-3,-3,-3,1,-3,1,-5,4,11,-5,0,3791
379111,379,1,2,3,4,-9,-9,-9,-9,-9,-4,-4,-4,-4,-4,-3,-3,-3,-3,1,0,2,-5,3,11,-5,0,3791
379112,379,1,3,4,4,1,1,4,4,2,-8,-8,-8,-8,-8,-3,-3,-3,-3,1,0,2,-5,3,21,-5,0,3791
379114,379,1,-9,-9,-9,-9,-9,-9,-9,-9,-8,-8,-8,-8,-8,1,1,1,1,0,0,1,-5,1,-8,-5,0,3791
379115,379,1,-9,-9,-9,-9,-9,-9,-9,-9,-8,-8,-8,-8,-8,-3,-3,-3,-3,1,-3,1,-5,1,-8,-5,0,3791
379117,379,1,-9,-9,-9,-9,-9,-9,-9,-9,-8,-8,-8,-8,-8,-3,-3,-3,-3,1,0,2,-5,1,39,-5,0,3791
379118,379,1,1,3,3,2,2,2,4,4,-8,-8,-8,-8,-8,-3,-3,-3,-3,1,-3,1,-5,4,41,-5,0,3791
379119,379,1,2,3,3,3,2,3,3,3,-8,-8,-8,-8,-8,-3,-3,-3,-3,1,-3,1,-5,4,11,-5,0,3791
379120,379,1,-9,-9,-9,-9,-9,-9,-9,-9,-8,-8,-8,-8,-8,-9,-9,-9,-9,1,-3,1,-5,3,-4,-5,0,3791
379121,379,1,-9,-9,-9,-9,-9,-9,-9,-9,-8,-8,-8,-8,-8,-9,-9,-9,-9,1,-3,1,-5,1,-4,-5,0,3791
379122,379,1,-9,-9,-9,-9,-9,-9,-9,-9,-8,-8,-8,-8,-8,-3,-3,-3,-3,1,-3,1,-5,3,19,-5,0,3791
379123,379,1,-9,-9,-9,-9,-9,-9,-9,-9,-8,-8,-8,-8,-8,-9,-9,-9,-9,1,-3,2,-5,2,39,-5,0,3791
379125,379,1,-9,-9,-9,-9,-9,-9,-9,-9,-8,-8,-8,-8,-8,-3,-3,-3,-3,1,0,1,-5,1,55,-5,0,3791
379201,379,2,2,3,3,4,4,4,4,4,4,4,4,4,4,-3,-3,-3,-3,1,-3,1,-5,2,39,-5,0,3792
379202,379,2,3,4,3,2,2,1,2,2,2,2,1,2,3,-3,-3,-3,-3,1,0,1,-5,1,49,-5,0,3792
379204,379,2,-4,-4,-4,-4,-4,-4,-4,-4,-8,-8,-8,-8,-8,-4,-4,-4,-4,-4,-4,-4,-5,-4,11,-5,0,3792
379206,379,2,3,2,1,4,4,4,4,4,-4,-4,-4,-4,-4,2,3,2,3,0,-3,1,-5,1,33,-5,0,3792
379207,379,2,2,3,3,2,2,2,2,2,-8,-8,-8,-8,-8,-3,-3,-3,-3,1,0,1,-5,1,51,-5,0,3792
379208,379,2,4,-9,4,1,1,2,2,2,3,2,2,2,2,1,1,1,1,0,-3,1,-5,2,47,-5,0,3792
379209,379,2,2,3,3,2,2,2,2,2,2,1,2,1,2,-3,-3,-3,-3,1,-3,2,-5,3,43,-5,0,3792
379210,379,2,2,3,2,2,1,2,2,2,2,2,3,3,4,-3,-3,-3,-3,1,-3,2,-5,1,31,-5,0,3792
379211,379,2,3,4,3,3,3,3,3,3,3,3,3,3,3,-3,-3,-3,-3,1,-3,1,-5,3,-8,-5,0,3792
379212,379,2,3,3,3,2,2,1,-9,-9,-8,-8,-8,-8,-8,-3,-3,-3,-3,1,0,1,-5,1,53,-5,0,3792
379213,379,2,1,2,2,4,4,4,4,4,-8,-8,-8,-8,-8,-3,-3,-3,-3,1,-3,1,-5,1,33,-5,0,3792
379214,379,2,4,4,4,2,1,1,1,1,-4,-4,-4,-4,-4,-3,-3,-3,-3,1,0,2,-5,1,43,-5,0,3792
379215,379,2,2,4,3,2,1,1,2,2,1,2,1,1,3,-3,-3,-3,-3,1,-3,2,-5,2,25,-5,0,3792
379216,379,2,2,2,3,2,2,2,2,2,3,2,2,3,2,-3,-3,-3,-3,1,0,1,-5,2,49,-5,0,3792
380101,380,1,2,2,2,4,3,4,3,3,3,3,2,2,4,1,1,1,1,0,-3,1,-5,4,17,-5,97.3999,3801
380102,380,1,3,3,2,2,2,2,2,2,2,2,2,3,2,1,1,1,1,0,-3,1,-5,4,19,-5,97.6542,3801
380103,380,1,2,3,2,3,3,-9,-9,-9,2,3,3,3,3,-3,-3,-3,-3,1,-3,1,-5,3,43,-5,277.9992,3801
380104,380,1,2,4,4,2,2,2,2,2,3,3,3,3,3,-3,-3,-3,-3,1,-3,2,-5,4,25,-5,244.7543,3801
380105,380,1,3,3,3,2,2,2,-9,-9,2,2,3,3,2,-3,-3,-3,-3,1,-3,2,-5,4,25,-5,255.2095,3801
380106,380,1,4,4,4,1,1,2,2,2,-4,-4,-4,-4,-4,-3,-3,-3,-3,1,-4,2,-5,3,35,-5,367.7589,3801
380107,380,1,4,4,4,2,1,1,1,1,3,2,2,3,3,-3,-3,-3,-3,1,-3,2,-5,4,13,-5,259.5491,3801
380108,380,1,-9,-9,-9,-9,-9,-9,-9,-9,-4,-4,-4,-4,-4,-3,-3,-3,-3,1,-3,2,-5,3,29,-5,298.9894,3801
380109,380,1,1,2,2,3,3,3,3,4,4,4,4,4,4,-3,-3,-3,-3,1,-3,1,-5,4,51,-5,364.0222,3801
380110,380,1,-9,-9,-9,-9,-9,-9,1,-9,-4,-4,-4,-4,-4,2,2,1,1,0,1,1,-5,1,-4,-5,0,3801
380111,380,1,3,3,4,2,1,2,2,3,2,2,2,3,3,-3,-3,-3,-3,1,-3,2,-5,4,35,-5,242.9332,3801
380112,380,1,-9,-9,-9,-9,-9,-9,-9,-9,-8,-8,-8,-8,-8,-3,-3,-3,-3,1,0,1,-5,3,43,-5,328.6084,3801
380113,380,1,4,4,4,3,3,4,4,4,4,4,4,4,4,1,1,-9,1,0,-3,1,-5,4,-3,-5,101.2797,3801
380114,380,1,2,4,3,4,4,3,4,4,4,4,4,4,4,1,1,1,1,0,-3,2,-5,4,29,-5,94.7893,3801
380115,380,1,2,2,2,2,2,2,2,3,-8,-8,-8,-8,-8,1,1,1,1,0,-3,2,-5,3,13,-5,107.6298,3801
380116,380,1,2,4,4,2,1,1,2,2,3,2,4,4,4,-3,-3,-3,-3,1,0,2,-5,4,13,-5,261.6309,3801
380117,380,1,-4,-4,-4,-4,-4,-4,-4,-4,-8,-8,-8,-8,-8,-4,-4,-4,-4,-4,-4,-4,-5,-4,41,-5,453.575,3801
